Price,Mileage,URL,Name
"28,995","32,742 miles",https://www.autotrader.com/cars-for-sale/vehicle/720943175?allListingType=all-cars&keywordPhrases=Porsche%20Panamera%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DPorsche%2520Panamera%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=spotlight,Used 2012 Porsche Panamera
"22,999","123,240 miles",https://www.autotrader.com/cars-for-sale/vehicle/654474341?allListingType=all-cars&keywordPhrases=Porsche%20Panamera%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DPorsche%2520Panamera%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=spotlight,Used 2015 Ford Transit 150 XLT
"33,000","63,620 miles",https://www.autotrader.com/cars-for-sale/vehicle/716321510?referrer=%2Fcars-for-sale%2Fall-cars%3FkeywordPhrases%3DPorsche%2520Panamera%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&clickType=spotlight,Used 2016 Porsche Panamera
"6,999","123,837 miles",https://www.autotrader.com/cars-for-sale/vehicle/721163722?allListingType=all-cars&keywordPhrases=Porsche%20Panamera%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DPorsche%2520Panamera%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2006 Honda CR-V EX
"7,998","132,834 miles",https://www.autotrader.com/cars-for-sale/vehicle/680367909?allListingType=all-cars&keywordPhrases=Porsche%20Panamera%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DPorsche%2520Panamera%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2015 Chevrolet Impala LT
"7,999","91,714 miles",https://www.autotrader.com/cars-for-sale/vehicle/665294372?allListingType=all-cars&keywordPhrases=Porsche%20Panamera%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DPorsche%2520Panamera%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2012 MINI Cooper Hardtop
"8,998","145,666 miles",https://www.autotrader.com/cars-for-sale/vehicle/711495253?allListingType=all-cars&keywordPhrases=Porsche%20Panamera%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DPorsche%2520Panamera%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2012 Toyota Prius
"9,998","161,862 miles",https://www.autotrader.com/cars-for-sale/vehicle/671274743?allListingType=all-cars&keywordPhrases=Porsche%20Panamera%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DPorsche%2520Panamera%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2011 Toyota Sienna XLE
"9,999","88,589 miles",https://www.autotrader.com/cars-for-sale/vehicle/717780210?allListingType=all-cars&keywordPhrases=Porsche%20Panamera%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DPorsche%2520Panamera%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2014 Ford Escape Titanium
"9,999","129,454 miles",https://www.autotrader.com/cars-for-sale/vehicle/716666776?allListingType=all-cars&keywordPhrases=Porsche%20Panamera%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DPorsche%2520Panamera%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2006 MAZDA MX-5 Miata Sport
"9,999","160,593 miles",https://www.autotrader.com/cars-for-sale/vehicle/714075887?allListingType=all-cars&keywordPhrases=Porsche%20Panamera%20Sedan%202012&newSearch=false&referrer=%2Fall-cars%3FkeywordPhrases%3DPorsche%2520Panamera%2520Sedan%25202012%26newSearch%3Dtrue%26sortBy%3DderivedpriceASC&sortBy=derivedpriceASC&clickType=listing,Used 2009 GMC Savana 2500
